countID,onStreet,location,xStreet,countDirection,heading,countStart,totalCount
1,Wharf St,N,Fort St,NS,NB,2015-10-07 07:00:00.000,59
1,Wharf St,N,Fort St,NS,SB,2015-10-07 07:00:00.000,79
1,Wharf St,N,Fort St,NS,NB,2015-10-07 08:00:00.000,66
1,Wharf St,N,Fort St,NS,SB,2015-10-07 08:00:00.000,141
1,Wharf St,N,Fort St,NS,NB,2016-05-03 07:00:00.000,90
1,Wharf St,N,Fort St,NS,SB,2016-05-03 07:00:00.000,137
1,Wharf St,N,Fort St,NS,NB,2016-05-03 08:00:00.000,70
1,Wharf St,N,Fort St,NS,SB,2016-05-03 08:00:00.000,174
1,Wharf St,N,Fort St,NS,NB,2016-10-19 07:00:00.000,41
1,Wharf St,N,Fort St,NS,SB,2016-10-19 07:00:00.000,106
1,Wharf St,N,Fort St,NS,NB,2016-10-19 08:00:00.000,80
1,Wharf St,N,Fort St,NS,SB,2016-10-19 08:00:00.000,171
1,Wharf St,N,Fort St,NS,NB,2017-10-17 07:00:00.000,45
1,Wharf St,N,Fort St,NS,SB,2017-10-17 07:00:00.000,78
1,Wharf St,N,Fort St,NS,NB,2017-10-17 08:00:00.000,39
1,Wharf St,N,Fort St,NS,SB,2017-10-17 08:00:00.000,149
1,Wharf St,N,Fort St,NS,NB,2017-10-17 15:00:00.000,49
1,Wharf St,N,Fort St,NS,SB,2017-10-17 15:00:00.000,39
1,Wharf St,N,Fort St,NS,NB,2017-10-17 16:00:00.000,100
1,Wharf St,N,Fort St,NS,SB,2017-10-17 16:00:00.000,47
1,Wharf St,N,Fort St,NS,NB,2017-10-17 17:00:00.000,99
1,Wharf St,N,Fort St,NS,SB,2017-10-17 17:00:00.000,42
1,Wharf St,N,Fort St,NS,NB,2018-05-08 15:00:00.000,30
1,Wharf St,N,Fort St,NS,SB,2018-05-08 15:00:00.000,32
1,Wharf St,N,Fort St,NS,NB,2018-05-08 16:00:00.000,99
1,Wharf St,N,Fort St,NS,SB,2018-05-08 16:00:00.000,46
1,Wharf St,N,Fort St,NS,NB,2018-05-08 17:00:00.000,110
1,Wharf St,N,Fort St,NS,SB,2018-05-08 17:00:00.000,49
1,Wharf St,N,Fort St,NS,NB,2018-05-10 07:00:00.000,43
1,Wharf St,N,Fort St,NS,SB,2018-05-10 07:00:00.000,78
1,Wharf St,N,Fort St,NS,NB,2018-05-10 08:00:00.000,62
1,Wharf St,N,Fort St,NS,SB,2018-05-10 08:00:00.000,112
1,Wharf St,N,Fort St,NS,NB,2018-10-18 07:00:00.000,60
1,Wharf St,N,Fort St,NS,SB,2018-10-18 07:00:00.000,134
1,Wharf St,N,Fort St,NS,NB,2018-10-18 08:00:00.000,76
1,Wharf St,N,Fort St,NS,SB,2018-10-18 08:00:00.000,258
1,Wharf St,N,Fort St,NS,NB,2018-10-18 15:00:00.000,73
1,Wharf St,N,Fort St,NS,SB,2018-10-18 15:00:00.000,77
1,Wharf St,N,Fort St,NS,NB,2018-10-18 16:00:00.000,192
1,Wharf St,N,Fort St,NS,SB,2018-10-18 16:00:00.000,99
1,Wharf St,N,Fort St,NS,NB,2018-10-18 17:00:00.000,198
1,Wharf St,N,Fort St,NS,SB,2018-10-18 17:00:00.000,109
1,Wharf St,N,Fort St,NS,NB,2019-05-08 07:00:00.000,89
1,Wharf St,N,Fort St,NS,SB,2019-05-08 07:00:00.000,199
1,Wharf St,N,Fort St,NS,NB,2019-05-08 08:00:00.000,122
1,Wharf St,N,Fort St,NS,SB,2019-05-08 08:00:00.000,270
1,Wharf St,N,Fort St,NS,NB,2019-05-08 15:00:00.000,93
1,Wharf St,N,Fort St,NS,SB,2019-05-08 15:00:00.000,105
1,Wharf St,N,Fort St,NS,NB,2019-05-08 16:00:00.000,245
1,Wharf St,N,Fort St,NS,SB,2019-05-08 16:00:00.000,108
1,Wharf St,N,Fort St,NS,NB,2019-05-08 17:00:00.000,169
1,Wharf St,N,Fort St,NS,SB,2019-05-08 17:00:00.000,121
1,Wharf St,N,Fort St,NS,NB,2019-10-08 07:00:00.000,102
1,Wharf St,N,Fort St,NS,SB,2019-10-08 07:00:00.000,171
1,Wharf St,N,Fort St,NS,NB,2019-10-08 08:00:00.000,124
1,Wharf St,N,Fort St,NS,SB,2019-10-08 08:00:00.000,320
1,Wharf St,N,Fort St,NS,NB,2019-10-09 15:00:00.000,115
1,Wharf St,N,Fort St,NS,SB,2019-10-09 15:00:00.000,101
1,Wharf St,N,Fort St,NS,NB,2019-10-09 16:00:00.000,250
1,Wharf St,N,Fort St,NS,SB,2019-10-09 16:00:00.000,135
1,Wharf St,N,Fort St,NS,NB,2019-10-09 17:00:00.000,210
1,Wharf St,N,Fort St,NS,SB,2019-10-09 17:00:00.000,127
2,Johnson St Bridge,W,Wharf St,EW,EB,2012-10-03 07:00:00.000,227
2,Johnson St Bridge,W,Wharf St,EW,WB,2012-10-03 07:00:00.000,94
2,Johnson St Bridge,W,Wharf St,EW,EB,2012-10-03 08:00:00.000,298
2,Johnson St Bridge,W,Wharf St,EW,WB,2012-10-03 08:00:00.000,75
2,Johnson St Bridge,W,Wharf St,EW,EB,2012-10-03 15:00:00.000,102
2,Johnson St Bridge,W,Wharf St,EW,WB,2012-10-03 15:00:00.000,78
2,Johnson St Bridge,W,Wharf St,EW,EB,2012-10-03 16:00:00.000,165
2,Johnson St Bridge,W,Wharf St,EW,WB,2012-10-03 16:00:00.000,220
2,Johnson St Bridge,W,Wharf St,EW,EB,2012-10-03 17:00:00.000,126
2,Johnson St Bridge,W,Wharf St,EW,WB,2012-10-03 17:00:00.000,217
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-05-08 07:00:00.000,233
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-05-08 07:00:00.000,90
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-05-08 08:00:00.000,318
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-05-08 08:00:00.000,111
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-05-08 15:00:00.000,108
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-05-08 15:00:00.000,61
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-05-08 16:00:00.000,194
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-05-08 16:00:00.000,250
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-05-08 17:00:00.000,134
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-05-08 17:00:00.000,198
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-10-02 07:00:00.000,175
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-10-02 07:00:00.000,42
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-10-02 08:00:00.000,184
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-10-02 08:00:00.000,53
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-10-02 15:00:00.000,42
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-10-02 15:00:00.000,42
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-10-02 16:00:00.000,91
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-10-02 16:00:00.000,169
2,Johnson St Bridge,W,Wharf St,EW,EB,2013-10-02 17:00:00.000,91
2,Johnson St Bridge,W,Wharf St,EW,WB,2013-10-02 17:00:00.000,134
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-05-08 15:00:00.000,41
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-05-08 15:00:00.000,78
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-05-08 16:00:00.000,88
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-05-08 16:00:00.000,187
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-05-08 17:00:00.000,65
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-05-08 17:00:00.000,165
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-10-07 07:00:00.000,207
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-10-07 07:00:00.000,101
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-10-07 08:00:00.000,348
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-10-07 08:00:00.000,116
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-10-07 15:00:00.000,84
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-10-07 15:00:00.000,114
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-10-07 16:00:00.000,160
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-10-07 16:00:00.000,301
2,Johnson St Bridge,W,Wharf St,EW,EB,2014-10-07 17:00:00.000,145
2,Johnson St Bridge,W,Wharf St,EW,WB,2014-10-07 17:00:00.000,277
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-05-03 15:00:00.000,110
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-05-03 15:00:00.000,148
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-05-03 16:00:00.000,140
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-05-03 16:00:00.000,340
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-05-03 17:00:00.000,137
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-05-03 17:00:00.000,286
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-10-20 15:00:00.000,58
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-10-20 15:00:00.000,95
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-10-20 16:00:00.000,92
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-10-20 16:00:00.000,233
2,Johnson St Bridge,W,Wharf St,EW,EB,2016-10-20 17:00:00.000,126
2,Johnson St Bridge,W,Wharf St,EW,WB,2016-10-20 17:00:00.000,226
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-05-16 07:00:00.000,262
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-05-16 07:00:00.000,121
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-05-16 08:00:00.000,360
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-05-16 08:00:00.000,131
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-05-16 15:00:00.000,105
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-05-16 15:00:00.000,138
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-05-16 16:00:00.000,151
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-05-16 16:00:00.000,359
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-05-16 17:00:00.000,153
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-05-16 17:00:00.000,303
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-10-19 07:00:00.000,185
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-10-19 07:00:00.000,93
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-10-19 08:00:00.000,297
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-10-19 08:00:00.000,87
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-10-19 15:00:00.000,56
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-10-19 15:00:00.000,83
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-10-19 16:00:00.000,93
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-10-19 16:00:00.000,242
2,Johnson St Bridge,W,Wharf St,EW,EB,2017-10-19 17:00:00.000,94
2,Johnson St Bridge,W,Wharf St,EW,WB,2017-10-19 17:00:00.000,200
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-05-10 07:00:00.000,214
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-05-10 07:00:00.000,69
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-05-10 08:00:00.000,292
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-05-10 08:00:00.000,112
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-05-10 15:00:00.000,65
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-05-10 15:00:00.000,97
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-05-10 16:00:00.000,84
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-05-10 16:00:00.000,241
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-05-10 17:00:00.000,69
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-05-10 17:00:00.000,251
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-10-18 07:00:00.000,300
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-10-18 07:00:00.000,143
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-10-18 08:00:00.000,485
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-10-18 08:00:00.000,153
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-10-18 15:00:00.000,139
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-10-18 15:00:00.000,183
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-10-18 16:00:00.000,178
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-10-18 16:00:00.000,463
2,Johnson St Bridge,W,Wharf St,EW,EB,2018-10-18 17:00:00.000,174
2,Johnson St Bridge,W,Wharf St,EW,WB,2018-10-18 17:00:00.000,400
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-05-09 07:00:00.000,387
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-05-09 07:00:00.000,195
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-05-09 08:00:00.000,516
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-05-09 08:00:00.000,199
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-05-09 15:00:00.000,156
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-05-09 15:00:00.000,226
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-05-09 16:00:00.000,255
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-05-09 16:00:00.000,544
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-05-09 17:00:00.000,234
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-05-09 17:00:00.000,415
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-10-10 07:00:00.000,361
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-10-10 07:00:00.000,165
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-10-10 08:00:00.000,526
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-10-10 08:00:00.000,154
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-10-10 15:00:00.000,165
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-10-10 15:00:00.000,202
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-10-10 16:00:00.000,217
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-10-10 16:00:00.000,473
2,Johnson St Bridge,W,Wharf St,EW,EB,2019-10-10 17:00:00.000,173
2,Johnson St Bridge,W,Wharf St,EW,WB,2019-10-10 17:00:00.000,431
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2012-10-02 07:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2012-10-02 07:00:00.000,1
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2012-10-02 08:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2012-10-02 08:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2012-10-02 15:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2012-10-02 15:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2012-10-02 16:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2012-10-02 16:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2012-10-02 17:00:00.000,6
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2012-10-02 17:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-05-08 15:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-05-08 15:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-05-08 16:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-05-08 16:00:00.000,1
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-05-08 17:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-05-08 17:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-10-03 07:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-10-03 07:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-10-03 08:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-10-03 08:00:00.000,6
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-10-03 15:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-10-03 15:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-10-03 16:00:00.000,2
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-10-03 16:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2013-10-03 17:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2013-10-03 17:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2015-05-05 15:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2015-05-05 15:00:00.000,3
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2015-05-05 16:00:00.000,4
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2015-05-05 16:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2015-05-05 17:00:00.000,1
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2015-05-05 17:00:00.000,0
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2016-05-03 07:00:00.000,20
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2016-05-03 07:00:00.000,34
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2016-05-03 08:00:00.000,14
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2016-05-03 08:00:00.000,29
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2016-05-03 15:00:00.000,9
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2016-05-03 15:00:00.000,16
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2016-05-03 16:00:00.000,38
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2016-05-03 16:00:00.000,23
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2016-05-03 17:00:00.000,17
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2016-05-03 17:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-05-16 07:00:00.000,18
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-05-16 07:00:00.000,24
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-05-16 08:00:00.000,13
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-05-16 08:00:00.000,33
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-05-16 15:00:00.000,19
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-05-16 15:00:00.000,20
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-05-16 16:00:00.000,33
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-05-16 16:00:00.000,22
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-05-16 17:00:00.000,17
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-05-16 17:00:00.000,8
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-10-17 15:00:00.000,13
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-10-17 15:00:00.000,12
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-10-17 16:00:00.000,30
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-10-17 16:00:00.000,15
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-10-17 17:00:00.000,26
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-10-17 17:00:00.000,7
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-10-19 07:00:00.000,17
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-10-19 07:00:00.000,19
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2017-10-19 08:00:00.000,9
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2017-10-19 08:00:00.000,32
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-05-08 15:00:00.000,26
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-05-08 15:00:00.000,30
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-05-08 16:00:00.000,72
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-05-08 16:00:00.000,36
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-05-08 17:00:00.000,58
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-05-08 17:00:00.000,18
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-05-10 07:00:00.000,12
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-05-10 07:00:00.000,38
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-05-10 08:00:00.000,6
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-05-10 08:00:00.000,30
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-10-16 15:00:00.000,40
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-10-16 15:00:00.000,18
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-10-16 16:00:00.000,46
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-10-16 16:00:00.000,68
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-10-16 17:00:00.000,38
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-10-16 17:00:00.000,63
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-10-17 07:00:00.000,27
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-10-17 07:00:00.000,58
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2018-10-17 08:00:00.000,20
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2018-10-17 08:00:00.000,61
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-05-08 07:00:00.000,37
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-05-08 07:00:00.000,67
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-05-08 08:00:00.000,30
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-05-08 08:00:00.000,64
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-05-08 15:00:00.000,35
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-05-08 15:00:00.000,42
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-05-08 16:00:00.000,90
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-05-08 16:00:00.000,58
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-05-08 17:00:00.000,76
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-05-08 17:00:00.000,32
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-10-08 07:00:00.000,39
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-10-08 07:00:00.000,66
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-10-08 08:00:00.000,25
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-10-08 08:00:00.000,71
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-10-08 15:00:00.000,23
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-10-08 15:00:00.000,35
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-10-08 16:00:00.000,84
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-10-08 16:00:00.000,38
3,E&N Rail Trail,N,Esquimalt Rd,NS,NB,2019-10-08 17:00:00.000,66
3,E&N Rail Trail,N,Esquimalt Rd,NS,SB,2019-10-08 17:00:00.000,25
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2011-10-06 07:00:00.000,65
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2011-10-06 07:00:00.000,190
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2011-10-06 08:00:00.000,44
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2011-10-06 08:00:00.000,166
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2011-10-06 16:00:00.000,180
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2011-10-06 16:00:00.000,89
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2011-10-06 17:00:00.000,200
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2011-10-06 17:00:00.000,81
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2012-10-04 07:00:00.000,69
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2012-10-04 07:00:00.000,238
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2012-10-04 08:00:00.000,85
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2012-10-04 08:00:00.000,174
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2012-10-04 15:00:00.000,100
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2012-10-04 15:00:00.000,93
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2012-10-04 16:00:00.000,246
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2012-10-04 16:00:00.000,116
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2012-10-04 17:00:00.000,249
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2012-10-04 17:00:00.000,96
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-05-07 07:00:00.000,100
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-05-07 07:00:00.000,328
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-05-07 08:00:00.000,96
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-05-07 08:00:00.000,244
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-05-07 15:00:00.000,130
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-05-07 15:00:00.000,112
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-05-07 16:00:00.000,295
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-05-07 16:00:00.000,118
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-05-07 17:00:00.000,290
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-05-07 17:00:00.000,109
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-10-03 07:00:00.000,79
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,SB,2013-10-03 07:00:00.000,209
4,Galloping Goose Regional Trail,S,Information Booth at Switch Bridge,NS,NB,2013-10-03 08:00:00.000,51
